RouteID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
11226,AS,439,ALW,5719,SEA,3577,Y,0,DH4
11227,AS,439,ANC,3774,ADK,5959,,0,734 73Q
11228,AS,439,ANC,3774,ADQ,3531,,0,734 73Q
11229,AS,439,ANC,3774,AKN,3794,Y,0,SF3
11230,AS,439,ANC,3774,ANI,5967,,0,SF3
11231,AS,439,ANC,3774,BET,3599,,0,73Q 734
11232,AS,439,ANC,3774,BRW,3571,,0,73Q
11233,AS,439,ANC,3774,CDB,3854,Y,0,SF3
11234,AS,439,ANC,3774,CDV,3610,,0,73Q
11235,AS,439,ANC,3774,DLG,3460,Y,0,SF3
11236,AS,439,ANC,3774,ENA,3628,Y,0,BE1 DH8
11237,AS,439,ANC,3774,FAI,3832,,0,73H 73Q
11238,AS,439,ANC,3774,HNL,3728,,0,73H
11239,AS,439,ANC,3774,HOM,3664,Y,0,BE1 DH8
11240,AS,439,ANC,3774,JNU,3492,,0,734 73Q
11241,AS,439,ANC,3774,KSM,6718,Y,0,DH8
11242,AS,439,ANC,3774,LAS,3877,,0,73H
11243,AS,439,ANC,3774,LAX,3484,,0,73H
11244,AS,439,ANC,3774,MCG,5965,,0,SF3
11245,AS,439,ANC,3774,OME,3615,,0,73Q 734
11246,AS,439,ANC,3774,ORD,3830,,0,73H
11247,AS,439,ANC,3774,OTZ,3693,,0,73Q 734
11248,AS,439,ANC,3774,PDX,3720,,0,73H 73G 734 739
11249,AS,439,ANC,3774,SCC,3620,,0,73Q
11250,AS,439,ANC,3774,SDP,6742,Y,0,SF3
11251,AS,439,ANC,3774,SEA,3577,,0,73H 73J 734 73Q 739 73G
11252,AS,439,ANC,3774,SNP,3426,Y,0,SF3
11253,AS,439,ANC,3774,STG,3428,Y,0,SF3
11254,AS,439,ANC,3774,UNK,7088,Y,0,SF3 DH8
11255,AS,439,ANC,3774,VDZ,3865,Y,0,DH8 BE1
11256,AS,439,ANI,5967,ANC,3774,,0,SF3
11257,AS,439,ANI,5967,MCG,5965,,0,SF3
11258,AS,439,ATL,3682,BHM,3811,Y,0,M88 320
11259,AS,439,ATL,3682,BNA,3690,Y,0,738 319 320 M88 73H 717
11260,AS,439,ATL,3682,CHS,3806,Y,0,M88 320 73W 717 319
11261,AS,439,ATL,3682,CLT,3876,Y,0,M88 M90 319
11262,AS,439,ATL,3682,GSO,4008,Y,0,M88 CR9 73H 320 738 CR7 319
11263,AS,439,ATL,3682,HSV,4113,Y,0,M88 717 CRJ
11264,AS,439,ATL,3682,JAN,3580,Y,0,717 CR9 M88 CRJ
11265,AS,439,ATL,3682,JAX,3712,Y,0,757 739 M90
11266,AS,439,ATL,3682,LAX,3484,Y,0,757 76W 763 739
11267,AS,439,ATL,3682,MEM,3473,Y,0,M88 320 319
11268,AS,439,ATL,3682,MIA,3576,Y,0,757 320 73H
11269,AS,439,ATL,3682,MSY,3861,Y,0,757 M88 M90
11270,AS,439,ATL,3682,ORF,3611,Y,0,M90 M88 319
11271,AS,439,ATL,3682,PBI,3722,Y,0,757 M88 M90
11272,AS,439,ATL,3682,PDX,3720,,0,73J 73H
11273,AS,439,ATL,3682,PNS,3564,Y,0,M90 717
11274,AS,439,ATL,3682,RDU,3626,Y,0,M90 M88 739 320 738
11275,AS,439,ATL,3682,RSW,3793,Y,0,757 M88 M90
11276,AS,439,ATL,3682,SAN,3731,Y,0,739 763
11277,AS,439,ATL,3682,SAV,3613,Y,0,M88 717 319
11278,AS,439,ATL,3682,SEA,3577,,0,73J
11279,AS,439,ATL,3682,SLC,3536,Y,0,763 757
11280,AS,439,ATL,3682,TYS,3676,Y,0,717 CR7 CRJ CR9
11281,AS,439,AUS,3673,LAX,3484,Y,0,738 M83
11282,AS,439,AUS,3673,SEA,3577,,0,739 73H
11283,AS,439,BDL,3825,LAX,3484,Y,0,738
11284,AS,439,BET,3599,ANC,3774,,0,73Q 734
11285,AS,439,BHM,3811,ATL,3682,Y,0,M88 320
11286,AS,439,BIL,4021,PDX,3720,Y,0,DH4
11287,AS,439,BIL,4021,SEA,3577,Y,0,DH4
11288,AS,439,BLI,3777,HNL,3728,,0,73H
11289,AS,439,BLI,3777,LAS,3877,,0,73H
11290,AS,439,BLI,3777,PDX,3720,Y,0,DH4
11291,AS,439,BLI,3777,SEA,3577,Y,0,DH4
11292,AS,439,BNA,3690,ATL,3682,Y,0,M88 738 319 320 717
11293,AS,439,BNA,3690,LAX,3484,Y,0,738
11294,AS,439,BOI,3495,LWS,3945,Y,0,DH4
11295,AS,439,BOI,3495,PDX,3720,Y,0,DH4 CR7
11296,AS,439,BOI,3495,SAN,3731,Y,0,CR7
11297,AS,439,BOI,3495,SEA,3577,Y,0,DH4
11298,AS,439,BOI,3495,SJC,3748,Y,0,DH4
11299,AS,439,BOI,3495,SMF,3817,Y,0,DH4
11300,AS,439,BOS,3448,ISP,3857,,0,SF3
11301,AS,439,BOS,3448,LAX,3484,Y,0,738 757
11302,AS,439,BOS,3448,PBG,3771,Y,0,SF3
11303,AS,439,BOS,3448,PDX,3720,,0,73H
11304,AS,439,BOS,3448,PQI,3528,,0,SF3
11305,AS,439,BOS,3448,SAN,3731,,0,73H
11306,AS,439,BOS,3448,SEA,3577,,0,73J 73H
11307,AS,439,BRW,3571,ANC,3774,,0,73Q
11308,AS,439,BRW,3571,FAI,3832,,0,73H 73Q
11309,AS,439,BRW,3571,SCC,3620,,0,73Q
11310,AS,439,BUR,3644,PDX,3720,Y,0,CR7
11311,AS,439,BUR,3644,SEA,3577,,0,73H 73G
11312,AS,439,BZN,4020,SEA,3577,Y,0,DH4
11313,AS,439,CDB,3854,ANC,3774,Y,0,SF3
11314,AS,439,CDV,3610,ANC,3774,,0,73Q
11315,AS,439,CDV,3610,YAK,6803,,0,73Q
11316,AS,439,CHS,3806,ATL,3682,Y,0,M88 73W 717 319
11317,AS,439,CLT,3876,ATL,3682,Y,0,M90 M88
11318,AS,439,CMH,3759,LAX,3484,Y,0,738
11319,AS,439,COS,3819,SEA,3577,,0,CR7
11320,AS,439,DCA,3520,LAX,3484,,0,73H
11321,AS,439,DCA,3520,PDX,3720,,0,73H
11322,AS,439,DCA,3520,SEA,3577,,0,73H
11323,AS,439,DEN,3751,LAX,3484,Y,0,CR7
11324,AS,439,DEN,3751,SEA,3577,,0,739 73G 73H
11325,AS,439,DFW,3670,LAX,3484,Y,0,738 763 757 M83
11326,AS,439,DFW,3670,PDX,3720,,0,73J
11327,AS,439,DFW,3670,SAN,3731,Y,0,738 M80 M83 757
11328,AS,439,DFW,3670,SEA,3577,,0,73J 739
11329,AS,439,DFW,3670,SFO,3469,Y,0,738 757 763
11330,AS,439,DFW,3670,SNA,3867,Y,0,738
11331,AS,439,DLG,3460,ANC,3774,Y,0,SF3
11332,AS,439,DTW,3645,PDX,3720,Y,0,739
11333,AS,439,DTW,3645,SAN,3731,Y,0,753 739 757
11334,AS,439,EAT,6916,SEA,3577,Y,0,DH4
11335,AS,439,ELP,3559,LAX,3484,Y,0,CRJ
11336,AS,439,ENA,3628,ANC,3774,Y,0,BE1 DH8
11337,AS,439,EUG,4099,PDX,3720,Y,0,DH4
11338,AS,439,EUG,4099,SEA,3577,Y,0,DH4
11339,AS,439,EWR,3494,SEA,3577,,0,73J
11340,AS,439,FAI,3832,ANC,3774,,0,73H 73Q
11341,AS,439,FAI,3832,SCC,3620,,0,73H 73Q
11342,AS,439,FAI,3832,SEA,3577,,0,73J 73H 73G 739
11343,AS,439,FAT,3687,LAX,3484,Y,0,CRJ
11344,AS,439,FAT,3687,PDX,3720,Y,0,DH4
11345,AS,439,FAT,3687,SAN,3731,Y,0,DH4
11346,AS,439,FAT,3687,SEA,3577,,0,CR7
11347,AS,439,FCA,4127,SEA,3577,Y,0,DH4
11348,AS,439,FLL,3533,SEA,3577,,0,73H
11349,AS,439,GDL,1804,LAX,3484,,0,73H
11350,AS,439,GDL,1804,SJC,3748,,0,73H
11351,AS,439,GEG,3467,PDX,3720,Y,0,DH4
11352,AS,439,GEG,3467,SEA,3577,,0,734
11353,AS,439,GSO,4008,ATL,3682,Y,0,M88 73H CR9 CR7 320 738 319
11354,AS,439,GTF,3880,HLN,3504,Y,0,DH4
11355,AS,439,GTF,3880,SEA,3577,Y,0,DH4
11356,AS,439,HLN,3504,GTF,3880,Y,0,DH4
11357,AS,439,HLN,3504,SEA,3577,Y,0,DH4
11358,AS,439,HNL,3728,ANC,3774,,0,73H
11359,AS,439,HNL,3728,BLI,3777,,0,73H
11360,AS,439,HNL,3728,LAX,3484,Y,0,757
11361,AS,439,HNL,3728,OAK,3453,,0,73H
11362,AS,439,HNL,3728,PDX,3720,,0,73H
11363,AS,439,HNL,3728,SAN,3731,,0,73H
11364,AS,439,HNL,3728,SEA,3577,,0,73H
11365,AS,439,HNL,3728,SJC,3748,,0,73H
11366,AS,439,HOM,3664,ANC,3774,Y,0,BE1 DH8
11367,AS,439,HSV,4113,ATL,3682,Y,0,M88 717 CR7 CRJ
11368,AS,439,IAH,3550,LAX,3484,Y,0,CR7
11369,AS,439,IAH,3550,SEA,3577,,0,73J
11370,AS,439,IND,3585,LAX,3484,Y,0,738
11371,AS,439,ISP,3857,BOS,3448,,0,SF3
11372,AS,439,JAN,3580,ATL,3682,Y,0,717 CR9 CRJ M88
11373,AS,439,JAX,3712,ATL,3682,Y,0,757 739 M90 738
11374,AS,439,JFK,3797,LAX,3484,Y,0,321 762
11375,AS,439,JFK,3797,SAN,3731,Y,0,757 73H
11376,AS,439,JFK,3797,SEA,3577,Y,0,738
11377,AS,439,JFK,3797,SFO,3469,Y,0,321 763
11378,AS,439,JNU,3492,ANC,3774,,0,734 73Q
11379,AS,439,JNU,3492,KTN,3808,,0,734
11380,AS,439,JNU,3492,PSG,4147,,0,73Q
11381,AS,439,JNU,3492,SEA,3577,,0,734 73Q 73H
11382,AS,439,JNU,3492,SIT,3856,,0,734
11383,AS,439,JNU,3492,YAK,6803,,0,73Q
11384,AS,439,KOA,3514,LAX,3484,Y,0,757
11385,AS,439,KOA,3514,OAK,3453,,0,73H
11386,AS,439,KOA,3514,SEA,3577,,0,73H
11387,AS,439,KOA,3514,SJC,3748,,0,73H
11388,AS,439,KSM,6718,ANC,3774,Y,0,DH8
11389,AS,439,KTN,3808,JNU,3492,,0,734
11390,AS,439,KTN,3808,SEA,3577,,0,734 73Q
11391,AS,439,KTN,3808,SIT,3856,,0,734
11392,AS,439,KTN,3808,WRG,5969,,0,73Q
11393,AS,439,LAS,3877,ANC,3774,,0,73H
11394,AS,439,LAS,3877,BLI,3777,,0,73H
11395,AS,439,LAS,3877,PDX,3720,,0,73G 73H
11396,AS,439,LAS,3877,SEA,3577,,0,73G 73H 739 73J
11397,AS,439,LAX,3484,ABQ,4019,Y,0,CRJ CR7
11398,AS,439,LAX,3484,ANC,3774,,0,73G 739
11399,AS,439,LAX,3484,ATL,3682,Y,0,763 757 73H 76W
11400,AS,439,LAX,3484,AUS,3673,Y,0,M83 738
11401,AS,439,LAX,3484,BDL,3825,Y,0,738
11402,AS,439,LAX,3484,BNA,3690,Y,0,738
11403,AS,439,LAX,3484,BOS,3448,Y,0,757 738
11404,AS,439,LAX,3484,CMH,3759,Y,0,738
11405,AS,439,LAX,3484,DCA,3520,,0,73H
11406,AS,439,LAX,3484,DEN,3751,Y,0,CR7
11407,AS,439,LAX,3484,DFW,3670,Y,0,738 763 757 M83
11408,AS,439,LAX,3484,ELP,3559,Y,0,CRJ
11409,AS,439,LAX,3484,FAT,3687,Y,0,CRJ
11410,AS,439,LAX,3484,GDL,1804,,0,73H
11411,AS,439,LAX,3484,HNL,3728,Y,0,757 753
11412,AS,439,LAX,3484,IAH,3550,Y,0,CR7
11413,AS,439,LAX,3484,IND,3585,Y,0,738
11414,AS,439,LAX,3484,JFK,3797,Y,0,321 762
11415,AS,439,LAX,3484,KOA,3514,Y,0,757
11416,AS,439,LAX,3484,LIH,3602,Y,0,757
11417,AS,439,LAX,3484,LTO,1817,Y,0,DH4
11418,AS,439,LAX,3484,MCO,3878,Y,0,757 738
11419,AS,439,LAX,3484,MEX,1824,,0,73H
11420,AS,439,LAX,3484,MFR,4101,Y,0,DH4
11421,AS,439,LAX,3484,MIA,3576,Y,0,757 777 763 738
11422,AS,439,LAX,3484,MMH,7081,Y,0,DH4
11423,AS,439,LAX,3484,MRY,3948,Y,0,CRJ
11424,AS,439,LAX,3484,MSY,3861,Y,0,319
11425,AS,439,LAX,3484,MZT,1826,,0,739
11426,AS,439,LAX,3484,OGG,3456,Y,0,757
11427,AS,439,LAX,3484,OKC,3863,Y,0,CR7
11428,AS,439,LAX,3484,ORD,3830,Y,0,738
11429,AS,439,LAX,3484,PDX,3720,,0,73J 73H 734 739 73G
11430,AS,439,LAX,3484,PHX,3462,Y,0,CRJ
11431,AS,439,LAX,3484,PIT,3570,Y,0,738
11432,AS,439,LAX,3484,PVR,1836,,0,739 73H
11433,AS,439,LAX,3484,RDU,3626,Y,0,738
11434,AS,439,LAX,3484,RNO,3807,Y,0,CRJ
11435,AS,439,LAX,3484,SAF,3784,Y,0,CRJ
11436,AS,439,LAX,3484,SAN,3731,Y,0,CRJ CR7
11437,AS,439,LAX,3484,SEA,3577,,0,73H 734 739 73J 73G
11438,AS,439,LAX,3484,SFO,3469,Y,0,738
11439,AS,439,LAX,3484,SJD,1840,,0,73J 734
11440,AS,439,LAX,3484,SMF,3817,Y,0,CRJ
11441,AS,439,LAX,3484,STL,3678,Y,0,M83
11442,AS,439,LAX,3484,STS,6992,Y,0,DH4
11443,AS,439,LAX,3484,TUS,3636,Y,0,CRJ
11444,AS,439,LAX,3484,YVR,156,,0,734 739 73J
11445,AS,439,LAX,3484,ZIH,1856,,0,739
11446,AS,439,LAX,3484,ZLO,1858,,0,73H
11447,AS,439,LGB,3582,PDX,3720,Y,0,CR7
11448,AS,439,LGB,3582,SEA,3577,Y,0,CR7
11449,AS,439,LIH,3602,LAX,3484,Y,0,757
11450,AS,439,LIH,3602,OAK,3453,,0,73H
11451,AS,439,LIH,3602,SAN,3731,,0,73H
11452,AS,439,LIH,3602,SEA,3577,,0,73H
11453,AS,439,LIH,3602,SJC,3748,,0,73H
11454,AS,439,LTO,1817,LAX,3484,Y,0,DH4
11455,AS,439,LWS,3945,BOI,3495,Y,0,DH4
11456,AS,439,LWS,3945,PUW,3944,Y,0,DH4
11457,AS,439,LWS,3945,SEA,3577,Y,0,DH4
11458,AS,439,MCG,5965,ANC,3774,,0,SF3
11459,AS,439,MCG,5965,ANI,5967,,0,SF3
11460,AS,439,MCI,3458,SEA,3577,,0,73J
11461,AS,439,MCO,3878,LAX,3484,Y,0,757 738
11462,AS,439,MCO,3878,SAN,3731,,0,73H
11463,AS,439,MCO,3878,SEA,3577,,0,73H 73J
11464,AS,439,MEM,3473,ATL,3682,Y,0,M88 320 319
11465,AS,439,MEX,1824,LAX,3484,,0,73H
11466,AS,439,MFR,4101,LAX,3484,Y,0,DH4
11467,AS,439,MFR,4101,PDX,3720,Y,0,DH4
11468,AS,439,MFR,4101,SEA,3577,Y,0,DH4
11469,AS,439,MIA,3576,ATL,3682,Y,0,M88 757 M90 73H
11470,AS,439,MIA,3576,LAX,3484,Y,0,777 763 757 738
11471,AS,439,MIA,3576,SFO,3469,Y,0,763 757 738
11472,AS,439,MMH,7081,LAX,3484,Y,0,DH4
11473,AS,439,MRY,3948,LAX,3484,Y,0,CRJ
11474,AS,439,MRY,3948,SAN,3731,Y,0,DH4
11475,AS,439,MSO,4216,PDX,3720,Y,0,DH4
11476,AS,439,MSO,4216,SEA,3577,Y,0,DH4
11477,AS,439,MSP,3858,LAX,3484,Y,0,753 757
11478,AS,439,MSP,3858,SAN,3731,Y,0,738 739
11479,AS,439,MSP,3858,SEA,3577,,0,739 73G 73J
11480,AS,439,MSY,3861,ATL,3682,Y,0,M90 757 M88
11481,AS,439,MSY,3861,LAX,3484,Y,0,319
11482,AS,439,MSY,3861,SLC,3536,Y,0,319 320
11483,AS,439,MZT,1826,LAX,3484,,0,739
11484,AS,439,OAK,3453,HNL,3728,,0,73H
11485,AS,439,OAK,3453,KOA,3514,,0,73H
11486,AS,439,OAK,3453,LIH,3602,,0,73H
11487,AS,439,OAK,3453,OGG,3456,,0,73H
11488,AS,439,OAK,3453,PDX,3720,Y,0,DH4
11489,AS,439,OAK,3453,SEA,3577,,0,73G 73H 734
11490,AS,439,OGG,3456,LAX,3484,Y,0,757
11491,AS,439,OGG,3456,OAK,3453,,0,73H
11492,AS,439,OGG,3456,PDX,3720,,0,73H
11493,AS,439,OGG,3456,SAN,3731,,0,73H
11494,AS,439,OGG,3456,SEA,3577,,0,73H
11495,AS,439,OGG,3456,SJC,3748,,0,73H
11496,AS,439,OGG,3456,SMF,3817,,0,73H
11497,AS,439,OKC,3863,LAX,3484,Y,0,CR7
11498,AS,439,OMA,3454,SEA,3577,Y,0,CR7
11499,AS,439,OME,3615,ANC,3774,,0,73Q 734
11500,AS,439,OME,3615,OTZ,3693,,0,734
11501,AS,439,ONT,3734,PDX,3720,Y,0,CR7
11502,AS,439,ONT,3734,SEA,3577,,0,734 73H
11503,AS,439,ORD,3830,ANC,3774,,0,73H
11504,AS,439,ORD,3830,LAX,3484,Y,0,738
11505,AS,439,ORD,3830,MSY,3861,Y,0,E75
11506,AS,439,ORD,3830,PDX,3720,,0,73G
11507,AS,439,ORD,3830,SAN,3731,Y,0,738
11508,AS,439,ORD,3830,SEA,3577,,0,73H 739 73J
11509,AS,439,ORD,3830,SFO,3469,Y,0,738
11510,AS,439,ORF,3611,ATL,3682,Y,0,M90 M88 319
11511,AS,439,OTZ,3693,ANC,3774,,0,73Q 734
11512,AS,439,OTZ,3693,OME,3615,,0,73Q 734
11513,AS,439,PBG,3771,BOS,3448,Y,0,SF3
11514,AS,439,PBI,3722,ATL,3682,Y,0,M90 757 M88
11515,AS,439,PDX,3720,ANC,3774,,0,73H 734 73J 73G
11516,AS,439,PDX,3720,ATL,3682,,0,73J
11517,AS,439,PDX,3720,BIL,4021,Y,0,DH4
11518,AS,439,PDX,3720,BLI,3777,Y,0,DH4
11519,AS,439,PDX,3720,BOI,3495,Y,0,DH4 CR7
11520,AS,439,PDX,3720,BOS,3448,,0,73H
11521,AS,439,PDX,3720,BUR,3644,Y,0,CR7
11522,AS,439,PDX,3720,DCA,3520,,0,73H
11523,AS,439,PDX,3720,DFW,3670,,0,73J
11524,AS,439,PDX,3720,DTW,3645,Y,0,739
11525,AS,439,PDX,3720,EUG,4099,Y,0,DH4
11526,AS,439,PDX,3720,FAT,3687,Y,0,DH4
11527,AS,439,PDX,3720,GEG,3467,Y,0,DH4
11528,AS,439,PDX,3720,HNL,3728,,0,73H
11529,AS,439,PDX,3720,LAS,3877,,0,73H 73G
11530,AS,439,PDX,3720,LAX,3484,,0,734 73H 73G 739 73J
11531,AS,439,PDX,3720,LGB,3582,Y,0,CR7
11532,AS,439,PDX,3720,MFR,4101,Y,0,DH4
11533,AS,439,PDX,3720,MSO,4216,Y,0,DH4
11534,AS,439,PDX,3720,OAK,3453,Y,0,DH4
11535,AS,439,PDX,3720,OGG,3456,,0,73H
11536,AS,439,PDX,3720,ONT,3734,Y,0,CR7
11537,AS,439,PDX,3720,ORD,3830,,0,73G
11538,AS,439,PDX,3720,PHX,3462,,0,734 73G 73H
11539,AS,439,PDX,3720,PSC,6133,Y,0,DH4
11540,AS,439,PDX,3720,PSP,3839,,0,734 73J
11541,AS,439,PDX,3720,RDM,4103,Y,0,DH4
11542,AS,439,PDX,3720,RNO,3807,Y,0,DH4
11543,AS,439,PDX,3720,SAN,3731,,0,73G 73H 734 73J 739
11544,AS,439,PDX,3720,SBA,3949,Y,0,CR7
11545,AS,439,PDX,3720,SEA,3577,Y,0,DH4 CR7
11546,AS,439,PDX,3720,SFO,3469,,0,734 73G
11547,AS,439,PDX,3720,SJC,3748,,0,734 73G 73H
11548,AS,439,PDX,3720,SLC,3536,Y,0,757 320 73H
11549,AS,439,PDX,3720,SMF,3817,Y,0,DH4
11550,AS,439,PDX,3720,SNA,3867,,0,73G
11551,AS,439,PDX,3720,STS,6992,Y,0,DH4
11552,AS,439,PDX,3720,TUS,3636,Y,0,CR7
11553,AS,439,PDX,3720,YVR,156,Y,0,DH4
11554,AS,439,PHL,3752,SEA,3577,,0,73J 73H
11555,AS,439,PHX,3462,LAX,3484,Y,0,CRJ
11556,AS,439,PHX,3462,PDX,3720,,0,734 73G 73H
11557,AS,439,PHX,3462,SEA,3577,,0,73H 73J 73G 734
11558,AS,439,PIT,3570,LAX,3484,Y,0,738
11559,AS,439,PNS,3564,ATL,3682,Y,0,M90 717
11560,AS,439,PQI,3528,BOS,3448,,0,SF3
11561,AS,439,PSC,6133,PDX,3720,Y,0,DH4
11562,AS,439,PSC,6133,SEA,3577,Y,0,DH4
11563,AS,439,PSG,4147,JNU,3492,,0,73Q
11564,AS,439,PSG,4147,WRG,5969,,0,73Q
11565,AS,439,PSP,3839,PDX,3720,,0,73G
11566,AS,439,PSP,3839,SEA,3577,,0,73H 734 73J
11567,AS,439,PSP,3839,SFO,3469,,0,734
11568,AS,439,PSP,3839,SMF,3817,Y,0,DH4
11569,AS,439,PUW,3944,LWS,3945,Y,0,DH4
11570,AS,439,PUW,3944,SEA,3577,Y,0,DH4
11571,AS,439,PVR,1836,LAX,3484,,0,739 73H
11572,AS,439,PVR,1836,SAN,3731,,0,73J
11573,AS,439,PVR,1836,SFO,3469,,0,73J 739
11574,AS,439,RDM,4103,PDX,3720,Y,0,DH4
11575,AS,439,RDM,4103,SEA,3577,Y,0,DH4
11576,AS,439,RDU,3626,ATL,3682,Y,0,752 M90 M88 320 738 739
11577,AS,439,RDU,3626,LAX,3484,Y,0,738
11578,AS,439,RNO,3807,LAX,3484,Y,0,CRJ
11579,AS,439,RNO,3807,PDX,3720,Y,0,DH4
11580,AS,439,RNO,3807,SEA,3577,Y,0,DH4
11581,AS,439,RNO,3807,SJC,3748,Y,0,DH4
11582,AS,439,RSW,3793,ATL,3682,Y,0,M90 757 M88
11583,AS,439,SAF,3784,LAX,3484,Y,0,CRJ
11584,AS,439,SAN,3731,ATL,3682,Y,0,73H 763 739
11585,AS,439,SAN,3731,BOI,3495,Y,0,CR7
11586,AS,439,SAN,3731,BOS,3448,,0,73H
11587,AS,439,SAN,3731,DFW,3670,Y,0,M83 M80 738 757
11588,AS,439,SAN,3731,DTW,3645,Y,0,753 757
11589,AS,439,SAN,3731,FAT,3687,Y,0,DH4
11590,AS,439,SAN,3731,HNL,3728,,0,73H
11591,AS,439,SAN,3731,JFK,3797,Y,0,73H 757
11592,AS,439,SAN,3731,LAX,3484,Y,0,CRJ CR7
11593,AS,439,SAN,3731,LIH,3602,,0,73H
11594,AS,439,SAN,3731,MCO,3878,,0,73H
11595,AS,439,SAN,3731,MRY,3948,Y,0,DH4
11596,AS,439,SAN,3731,MSP,3858,Y,0,320 738 739
11597,AS,439,SAN,3731,OGG,3456,,0,73H
11598,AS,439,SAN,3731,ORD,3830,Y,0,738
11599,AS,439,SAN,3731,PDX,3720,,0,73J 73H 734 73G
11600,AS,439,SAN,3731,PVR,1836,,0,73J
11601,AS,439,SAN,3731,SEA,3577,,0,73J 73H 73G 734 739
11602,AS,439,SAN,3731,SJD,1840,,0,73H
11603,AS,439,SAN,3731,SLC,3536,Y,0,738 319 320
11604,AS,439,SAN,3731,STS,6992,Y,0,DH4
11605,AS,439,SAT,3621,SEA,3577,,0,73H 73J
11606,AS,439,SAV,3613,ATL,3682,Y,0,M88 717 319
11607,AS,439,SBA,3949,PDX,3720,Y,0,CR7
11608,AS,439,SBA,3949,SEA,3577,Y,0,CR7
11609,AS,439,SCC,3620,ANC,3774,,0,73Q
11610,AS,439,SCC,3620,BRW,3571,,0,73H 73Q
11611,AS,439,SDP,6742,ANC,3774,Y,0,SF3
11612,AS,439,SEA,3577,ALW,5719,Y,0,DH4
11613,AS,439,SEA,3577,ANC,3774,,0,73J 73H 734 739 73Q 73G
11614,AS,439,SEA,3577,ATL,3682,,0,73J 73H
11615,AS,439,SEA,3577,AUS,3673,,0,739 73H
11616,AS,439,SEA,3577,BIL,4021,Y,0,DH4
11617,AS,439,SEA,3577,BLI,3777,Y,0,DH4
11618,AS,439,SEA,3577,BOI,3495,Y,0,DH4
11619,AS,439,SEA,3577,BOS,3448,,0,73H 73J
11620,AS,439,SEA,3577,BUR,3644,,0,73H 73G
11621,AS,439,SEA,3577,BZN,4020,Y,0,DH4
11622,AS,439,SEA,3577,COS,3819,,0,CR7
11623,AS,439,SEA,3577,DCA,3520,,0,73H
11624,AS,439,SEA,3577,DEN,3751,,0,73G 73H 739
11625,AS,439,SEA,3577,DFW,3670,,0,73J 739
11626,AS,439,SEA,3577,EAT,6916,Y,0,DH4
11627,AS,439,SEA,3577,EUG,4099,Y,0,DH4
11628,AS,439,SEA,3577,EWR,3494,,0,73J
11629,AS,439,SEA,3577,FAI,3832,,0,73G 73J 739 73H
11630,AS,439,SEA,3577,FAT,3687,,0,CR7
11631,AS,439,SEA,3577,FCA,4127,Y,0,DH4
11632,AS,439,SEA,3577,FLL,3533,,0,73H
11633,AS,439,SEA,3577,GEG,3467,,0,734
11634,AS,439,SEA,3577,GTF,3880,Y,0,DH4
11635,AS,439,SEA,3577,HNL,3728,,0,73H
11636,AS,439,SEA,3577,IAH,3550,,0,73J
11637,AS,439,SEA,3577,JFK,3797,Y,0,738
11638,AS,439,SEA,3577,JNU,3492,,0,73Q 734 73H
11639,AS,439,SEA,3577,KOA,3514,,0,73H
11640,AS,439,SEA,3577,KTN,3808,,0,73Q 734
11641,AS,439,SEA,3577,LAS,3877,,0,73H 739 73G 73J
11642,AS,439,SEA,3577,LAX,3484,,0,73J 739 73G 734 73H
11643,AS,439,SEA,3577,LGB,3582,Y,0,CR7
11644,AS,439,SEA,3577,LIH,3602,,0,73H
11645,AS,439,SEA,3577,LWS,3945,Y,0,DH4
11646,AS,439,SEA,3577,MCI,3458,,0,73J
11647,AS,439,SEA,3577,MCO,3878,,0,73H 73J
11648,AS,439,SEA,3577,MFR,4101,Y,0,DH4
11649,AS,439,SEA,3577,MSO,4216,Y,0,DH4
11650,AS,439,SEA,3577,MSP,3858,,0,739 73G 73J
11651,AS,439,SEA,3577,OAK,3453,,0,73H 73G 734
11652,AS,439,SEA,3577,OGG,3456,,0,73H
11653,AS,439,SEA,3577,OMA,3454,Y,0,CR7
11654,AS,439,SEA,3577,ONT,3734,,0,734 73H
11655,AS,439,SEA,3577,ORD,3830,,0,739 73J 73H
11656,AS,439,SEA,3577,PDX,3720,Y,0,DH4 CR7
11657,AS,439,SEA,3577,PHL,3752,,0,73J 73H
11658,AS,439,SEA,3577,PHX,3462,,0,73G 734 73J 73H
11659,AS,439,SEA,3577,PSC,6133,Y,0,DH4
11660,AS,439,SEA,3577,PSP,3839,,0,73G 73H
11661,AS,439,SEA,3577,PUW,3944,Y,0,DH4
11662,AS,439,SEA,3577,RDM,4103,Y,0,DH4
11663,AS,439,SEA,3577,RNO,3807,Y,0,DH4
11664,AS,439,SEA,3577,SAN,3731,,0,73H 73J 734 739 73G
11665,AS,439,SEA,3577,SAT,3621,,0,73H 73J
11666,AS,439,SEA,3577,SBA,3949,Y,0,CR7
11667,AS,439,SEA,3577,SFO,3469,,0,73J 734 73G 73H 739
11668,AS,439,SEA,3577,SJC,3748,,0,734 73H 73J 739
11669,AS,439,SEA,3577,SLC,3536,,0,739 734 73H 73G
11670,AS,439,SEA,3577,SMF,3817,,0,73H
11671,AS,439,SEA,3577,SNA,3867,,0,73G 73H
11672,AS,439,SEA,3577,STL,3678,,0,73H 73J
